"Level","Description","1986 Aug","1986 Nov","1987 Feb","1987 May","1987 Aug","1987 Nov","1988 Feb","1988 May","1988 Aug","1988 Nov","1989 Feb","1989 May","1989 Aug","1989 Nov","1990 Feb","1990 May","1990 Aug","1990 Nov","1991 Feb","1991 May","1991 Aug","1991 Nov","1992 Feb","1992 May","1992 Aug","1992 Nov","1993 Feb","1993 May","1993 Aug","1993 Nov","1994 Feb","1994 May","1994 Aug","1994 Nov","1995 Feb","1995 May","1995 Aug","1995 Nov","1996 Feb","1996 May","1996 Aug","1996 Nov","1997 Feb","1997 May","1997 Aug","1997 Nov","1998 Feb","1998 May","1998 Aug","1998 Nov","1999 Feb","1999 May","1999 Aug","1999 Nov","2000 Feb","2000 May","2000 Aug","2000 Nov","2001 Feb","2001 May","2001 Aug","2001 Nov","2002 Feb","2002 May","2002 Aug","2002 Nov","2003 Feb","2003 May","2003 Aug","2003 Nov","2004 Feb","2004 May","2004 Aug","2004 Nov","2005 Feb","2005 May","2005 Aug","2005 Nov","2006 Feb","2006 May","2006 Aug","2006 Nov","2007 Feb","2007 May","2007 Aug","2007 Nov","2008 Feb","2008 May","2008 Aug","2008 Nov","2009 Feb","2009 May","2009 Aug","2009 Nov","2010 Feb","2010 May","2010 Aug","2010 Nov","2011 Feb","2011 May","2011 Aug","2011 Nov","2012 Feb","2012 May","2012 Aug","2012 Nov","2013 Feb","2013 May","2013 Aug","2013 Nov","2014 Feb","2014 May","2014 Aug","2014 Nov","2015 Feb","2015 May","2015 Aug","2015 Nov","2016 Feb","2016 May","2016 Aug","2016 Nov","2017 Feb","2017 May","2017 Aug","2017 Nov","2018 Feb","2018 May"
5,"Managers-Chief Executives, General Managers and Legislators-Part time-Males",0.95255944,1.13856562,0.97379958,1.41479852,1.09542105,0.84384652,1.03050987,1.52160262,0.77657248,1.88468895,2.41877192,2.14545231,1.28475277,1.87459609,1.52331101,2.18461893,1.44468923,1.31960307,2.04554543,1.19148855,0.96925905,0.8714842,1.37309407,2.12394302,1.46770711,1.33519389,0.36246727,1.04282512,1.94228006,1.26222044,1.23038916,1.41849508,2.21433999,2.83164787,0.93195308,0.61741696,1.7081188,1.00900548,1.57024308,1.57236333,1.73813999,1.84307867,2.17365359,1.3601914,1.36937625,1.21661716,0.91205959,1.64060592,1.1243529,1.05790639,0.92375807,2.01861116,1.54566841,1.3463539,1.512451,1.5000517,1.22553696,1.44517294,0.5954995,1.55824497,1.24202687,2.49825382,2.16406692,1.00516709,0.82612794,1.41189862,1.92827698,1.89068436,2.4674059,2.77409597,3.21257578,3.52769542,1.59175378,3.14053647,1.83165035,2.44301948,2.66450626,4.34404696,5.12671547,4.65666965,6.35067411,5.91754586,6.00171196,4.49838612,4.31532653,5.05830524,6.26850009,5.03098223,3.93242546,4.53215184,4.60877416,5.98810636,3.99848222,6.81293311,4.82812768,5.80399402,5.47672682,8.3409207,6.56941423,6.46368217,4.66415613,6.06081677,4.56797676,9.84410818,9.19910649,6.99315508,5.4354538,5.43419198,6.39790682,7.52464975,8.35293075,6.0224609,4.33921762,5.8575002,4.24916025,4.7248828,4.7387637,6.26070435,8.14272934,7.57174823,8.34801356,6.9319099,8.77585262,3.44425977,3.5642755,4.75866381,6.6615634,10.93327617
5,"Managers-Farmers and Farm Managers-Full time-Females",34.38886323,39.79366395,36.30678718,35.88440211,36.93434427,34.09188999,40.10242096,35.72422779,37.37466481,38.35697355,38.58877982,35.67678592,35.01261499,36.35276401,37.23549604,39.38241328,39.51142607,41.6117406,41.13903821,43.8096262,41.84652002,41.84156535,37.69296063,33.76314858,33.65659473,42.42752952,37.21539191,33.07775263,40.98126218,44.08589986,38.81998049,39.3407045,35.34234256,35.81907297,31.03654944,33.62103639,32.50743906,34.92522828,35.299961,30.77193488,37.25974098,38.14203404,38.8162862,39.29512069,41.31727626,44.2319513,36.74538582,35.2589073,31.15301489,36.90350402,34.7392889,37.00772461,31.5250802,42.16735234,37.33158125,34.801615,38.80175783,39.40866078,40.63046218,33.48505698,33.51395384,38.99418685,37.4257239,31.87155099,32.99366791,29.69628526,30.39277906,26.84203479,25.92211427,26.48698146,28.42474671,32.15374281,29.57487135,31.05680049,31.5419746,27.98818696,27.32571635,24.78323768,24.67579922,25.81042227,29.13572102,33.23440198,30.42253419,27.22526001,30.50301169,29.99787416,26.78533694,28.71593011,31.56012649,24.1529354,26.30109757,25.32395706,24.32220474,31.11872525,29.98681341,26.98477791,33.43052389,28.12960663,23.1122579,20.67283545,22.92739544,27.37951479,23.45445892,25.1523463,19.00547796,19.58102968,22.36067285,21.35020935,18.58376945,18.7557403,20.07689622,24.83853507,22.40596639,25.14462389,22.94152505,23.68210228,21.83386455,27.80148748,24.3970026,27.90192902,14.92772361,22.45294975,24.99803199,19.64710164,22.12322291,23.27896996,23.77334509,22.28335237
5,"Managers-Farmers and Farm Managers-Full time-Males",170.96845179,173.19408257,174.77956386,170.70207921,169.85819347,166.22574842,167.75802266,172.49552677,170.7427803,172.45105492,168.08577697,167.5919358,165.49828685,161.63443288,166.21485227,167.74721248,170.05678689,172.59714383,155.56809519,155.38069963,149.24427474,150.66103862,152.10396993,144.64971728,146.50677411,148.50839385,156.28925364,149.63156078,153.65882745,156.54924014,147.98711644,148.56829261,152.87897145,148.612447,143.95211839,145.07546084,136.30110272,145.28464501,150.36254764,149.81350409,149.48756444,148.593,156.26510453,157.45088465,151.60862843,163.71094967,159.23020566,157.62411783,148.48946883,146.35997764,149.76528982,155.22480887,162.59588954,162.26215202,157.77483475,157.83941141,145.10870241,145.3629339,138.48943898,143.37485626,149.24610587,162.70330262,151.08991347,155.92275062,146.38562763,123.85927511,118.5447693,131.34900793,127.55048568,135.99283083,124.50187774,121.94673774,125.54523014,126.24670577,126.21341893,127.475292,132.79962121,119.59874569,130.36989522,121.41192453,126.32298572,131.26220107,123.9059377,125.77830365,135.59558343,127.5782596,109.58514808,128.3503767,132.44773975,135.69988701,139.16116034,134.19612011,127.23976885,130.17331477,128.47376007,128.08076142,133.83078187,127.15698767,109.13873711,107.21087513,109.26160685,114.24010967,113.77316145,113.53211835,113.15992562,107.79058267,96.07681234,101.6654048,104.3216455,112.23966,112.19081854,118.13181236,114.46467792,106.99884132,111.75591456,95.98001693,104.62780789,114.64950998,110.46365366,103.28644146,94.74791553,91.64455706,100.26567551,88.05103885,104.31930442,105.36924118,97.64872596,100.0231157
5,"Managers-Farmers and Farm Managers-Part time-Females",35.56238022,30.66712546,36.41012586,36.51138838,34.20746018,30.3993878,32.61213878,35.69560044,37.30345656,34.53746481,33.76330938,34.17389517,31.86491767,31.00184741,28.9271466,29.37800539,29.61194549,38.50936239,31.88494022,31.48212868,28.60244451,33.93643693,28.08818005,31.26970387,30.31913707,28.2098422,33.32411109,30.21199983,27.02756594,30.57745975,29.67280538,24.76438121,26.58133678,26.14105401,28.15940407,31.28560384,28.03443109,25.74970168,26.6834434,28.92540198,31.1872997,33.0878039,31.79692636,32.933905,30.73746534,29.87160342,32.58436203,32.30101699,31.67987542,26.80103223,31.80465232,31.35654786,35.58409267,28.40922475,26.84021263,33.24433155,30.96905521,28.66576529,29.24869921,23.41958907,32.08108397,33.90833637,33.79586012,36.20750179,31.02738397,26.03448557,24.20849597,27.76142006,29.38701913,30.26522999,25.99379134,22.8161136,22.70797338,25.06748792,25.23146704,30.74665729,29.0247579,29.79621796,28.29090331,22.69084642,21.90850029,19.8872338,23.66958739,24.06184599,23.35252341,19.63741193,20.14312289,23.34989898,25.95569199,23.64255181,28.38989219,25.00699209,23.97101372,23.29016547,19.10583798,22.46523164,30.66618341,27.32972609,21.51767193,21.81171371,18.42024178,16.64091727,26.26199232,20.71171192,18.72725489,15.86164835,17.05555065,18.60763543,13.47511967,20.51122815,18.57401438,23.52848137,25.61805335,22.92504572,21.68314265,25.61316842,23.86304414,13.71146668,18.37427247,17.10287827,19.11473913,16.25070504,13.6590692,17.0581068,20.18134824,18.20206271,24.46336164,16.98448805
5,"Managers-Farmers and Farm Managers-Part time-Males",10.42889894,7.54636891,9.47958214,9.60691556,8.41595173,8.4791069,8.74915075,8.26547401,7.39506022,7.70057559,8.64393698,7.4135186,8.16291025,10.55339556,10.46822336,12.12301678,10.11580085,10.64089356,11.8670252,10.75308327,7.51465696,8.81558614,9.66579933,10.60447767,12.30069253,9.12012442,7.95575791,9.23942252,11.56170299,11.66296354,10.50204805,9.87544592,6.71107102,10.32273684,9.11640862,11.06929841,11.40886974,13.18694289,13.03469415,11.52186191,11.35429712,12.23213972,10.56276035,10.80396167,12.76510966,13.30221421,14.10115903,13.76363183,11.82860152,12.95640906,17.22416051,16.40749877,13.18713012,15.52660828,11.64735867,12.05823927,12.70731979,13.03837861,12.04404311,15.19729135,17.67132159,14.20292768,18.62381966,15.34549616,13.62117725,14.44427803,13.74142662,13.91177677,14.16600096,11.54950064,14.7189299,14.77050907,13.99449571,12.97839819,17.10175609,14.87110144,14.75604629,12.57406228,15.42900148,11.69818995,14.13849972,11.15886726,16.44070228,12.99140746,18.76491053,16.22686581,20.99970541,16.82957423,17.63305354,15.28283058,19.69553033,15.94676387,16.99019549,11.90326335,13.27654209,16.48520105,14.86189544,16.33994781,14.75146425,15.54567667,14.97046014,15.80861643,15.38736964,16.35896102,16.9281169,10.9116345,17.42453234,18.32518029,16.99643721,12.51009542,17.26846779,16.61851415,17.55676189,17.63412377,16.15328526,12.90584134,16.36363639,13.31677735,17.27441067,14.82503081,12.39543316,12.76213067,13.13262006,16.58815373,16.43531067,15.89428247,20.30365663,20.88724593
5,"Managers-Hospitality, Retail and Service Managers-Full time-Females",79.10998766,85.20613615,84.39297875,85.45903731,84.31102502,92.91652195,90.46606845,94.70517542,95.05115648,98.25384733,97.62305737,98.46050151,95.88857508,100.43422684,100.47040622,98.25406699,97.32918586,101.11051952,105.45495149,100.01940458,101.06171408,108.12625979,102.62874907,103.02740588,106.61154439,103.59938035,101.10913348,100.22701034,100.69632998,106.03832073,100.62447654,101.5520762,108.65519531,115.44814082,104.66750109,102.02381253,95.43244916,101.60325045,104.30206493,103.03256074,109.43013906,108.95900231,108.44749011,109.76705294,100.01723041,105.78879904,106.04857725,106.69523589,111.00473431,109.41387352,110.44253883,107.31520387,121.52973018,125.51837535,123.91349356,120.97557483,125.29517242,131.16665308,128.46433474,128.75654877,123.35272209,138.85814402,133.10593447,133.66074999,134.44799255,146.05570152,157.55996703,149.09884163,137.76553821,143.87135976,142.74058479,139.27736664,133.75828733,145.96580629,155.3733581,140.89854945,142.17877844,142.50293015,138.51475002,138.71066319,146.84858987,170.61612034,151.64953827,151.17051595,148.95153777,160.84237604,166.37926431,154.29106617,152.73382669,157.87048612,166.75670819,171.06506157,158.85767782,167.90100219,155.79253025,168.24055933,155.85929671,159.88436419,162.53596495,168.14476604,186.25962654,180.00701458,167.12086861,172.60195333,156.03339349,165.70835445,161.38396757,170.11147819,167.01053678,177.47101457,164.9384161,161.56576994,167.37061677,163.54643293,189.18555356,187.12219871,179.50633832,173.04269833,163.5249649,171.75699745,176.48110613,179.67610793,177.44947264,183.41748953,177.78280204,189.00428191,180.21668056,166.11695754
5,"Managers-Hospitality, Retail and Service Managers-Full time-Males",176.11169486,171.42679771,169.9286324,181.23489081,187.96614365,188.01298759,188.56314411,192.8267056,194.57367378,189.03714175,200.48789993,201.67392601,196.26876112,204.10679997,209.24059282,207.02037869,198.18992032,201.40219758,203.73382727,198.09550509,201.43910301,214.46111707,201.60471912,200.18159962,196.76032938,206.22508614,207.00968198,216.37791681,207.29084844,214.66818899,209.929899,212.69090675,214.63384901,211.54290724,207.10144999,212.63093623,203.1213388,199.07094667,201.65094152,200.9199349,215.60832592,214.39307219,216.59325143,213.0743214,208.43537531,205.06969323,200.60314519,201.8624782,209.42412153,216.6758639,223.42866513,214.96692335,227.02489975,238.56925883,240.97301898,221.79762814,223.4026662,233.98817502,225.85471048,219.4123425,218.24082391,234.74966358,236.57161372,231.75174978,212.95742726,225.96030544,224.68363328,248.92680707,247.68140134,242.35160635,234.88864853,230.25321755,216.43941983,209.48779429,216.51586212,228.87715277,215.46822852,218.78521912,219.71435013,207.6345803,228.0852114,230.86513087,240.00551592,235.47392939,237.13544615,237.66556937,235.89794122,229.20212245,247.66448592,239.01191683,241.4298742,236.72097279,230.36340534,227.93165392,235.51587003,243.29841859,242.38111397,262.63394995,259.9178116,269.59039194,251.10214356,236.1739701,234.96224919,250.51029935,241.48941058,240.81707197,229.50467673,235.03463541,240.6186688,256.72481452,242.12571603,237.65013431,246.89372478,250.0934813,249.30677227,253.71923924,245.74248077,253.96485587,251.659526,242.30315749,231.97586606,240.84690579,244.25983279,251.33232882,254.57610008,270.63819694,248.80663374,266.22307433
5,"Managers-Hospitality, Retail and Service Managers-Part time-Females",38.9371685,40.02060841,39.80537853,44.73136434,46.99034764,43.69584415,44.50581769,45.3144258,46.63429867,45.39382538,50.93385508,49.69606587,51.79547007,50.65422969,52.32254801,53.05148175,50.246143,51.11773392,52.18561383,51.061337,51.87084956,52.07914387,53.75426157,54.52398165,52.95579798,55.00559842,51.55265937,57.74639385,56.38567628,53.46128879,54.72278057,60.36219931,60.10094693,62.09398154,56.96419731,57.82455855,59.55502518,60.37210094,61.34455218,62.13395709,25.66098775,26.02799748,24.50693474,21.99848836,23.95005395,20.73510442,15.89554226,22.70575491,23.00657537,25.28118309,20.12265053,20.53181606,22.29413036,22.85526611,26.15306998,24.57660656,25.5036855,30.33341608,29.74261356,30.70510879,35.98728355,39.93955525,41.70976871,38.1566812,34.77771928,34.61613856,41.13843288,40.61866735,34.92235115,33.87475697,41.68857335,45.47415972,36.7192979,39.90745074,38.78607309,36.67570925,36.17574704,37.35002746,39.1288158,41.73989202,41.48624565,43.50006291,40.23141285,36.27059267,48.02446955,47.24741335,45.96582863,42.34987002,50.59064056,42.31581541,42.4954605,41.18882621,44.26571689,45.10761929,48.54054572,50.05162115,52.73420125,52.15231345,50.31583495,56.06948922,49.51962288,46.98539126,46.3687581,54.11969899,51.42466611,48.05566099,44.33069076,53.831571,48.95002219,51.98127544,54.43864121,53.75748387,54.23317297,50.31509404,50.92188489,49.37084706,51.9172815,63.57965214,56.68682759,56.45301783,53.45746847,46.99198938,62.17874697,55.63077836,55.74491211,63.99124156,48.84005165,56.54612879
5,"Managers-Hospitality, Retail and Service Managers-Part time-Males",8.94126788,9.6162087,9.93536693,9.24957527,10.98468452,10.95716397,10.36647513,11.71818715,9.53060653,11.83652074,10.58270295,11.1322888,12.64357416,14.38923023,13.93683241,15.7614613,14.37957651,11.91586584,12.16287394,14.69660555,13.87357007,15.27912797,14.07312076,15.64583631,16.40396004,14.61135645,15.95991059,14.86087079,14.10649971,13.78857332,15.81777641,17.54590239,15.9569594,15.95881866,15.71285456,17.43447203,16.91409623,16.1138621,18.28709355,17.98638798,7.69952289,6.99718638,7.75380671,7.65955218,9.01471389,7.00059325,8.73121882,9.65427969,8.96373147,8.07922671,9.23910225,8.83901442,9.84902313,10.06526884,12.6601355,7.79033111,13.13007271,12.75503796,12.93587041,14.16352388,13.25200208,12.39738149,13.22839087,13.19058112,13.11400046,13.55574738,16.04719669,13.88288935,13.10079708,14.43050615,13.91558984,12.26242343,12.05929289,16.62557115,15.48352796,14.62375726,13.26484344,17.09502547,19.11180277,17.97417706,12.96213274,18.96904767,17.09226412,21.33401739,22.45210058,15.85137756,18.73168316,17.97326129,14.70266129,18.61916445,16.95786858,18.26495216,14.95803231,15.18403757,17.49325866,23.13242555,24.70283108,19.02415683,23.23705805,19.87822161,20.23272274,22.64938355,15.49197772,27.04004796,24.9558472,21.50790374,24.59247716,23.09668442,19.17873975,23.28320826,21.50448369,23.74507436,22.29681693,22.83677778,23.66561764,25.68045172,19.23199035,29.14450201,23.13833589,24.98131347,25.19116879,35.22983183,30.27872128,31.70663305,30.1523497,31.4555112,29.19355796,27.19457743
5,"Managers-Managers nfd-Full time-Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.28888569,NA,0,0.89592258,0.10172288,0.15291596,1.35379474,3.06853926,4.08796063,4.81781227,7.14149359,10.15642625,4.52712297,2.90691973,2.88025627,2.80980778,3.00968304,3.48916271,3.46957158,3.98170449,3.18209976,2.80525522,2.39871478,2.28945099,5.02083768,4.59826642,3.06418141,5.69985366,5.20895528,3.70917942,2.92546398,5.15387161,1.5533419,2.75481205,4.38630726,4.49058341,3.16465006,5.74167943,5.34979556,2.7451916,3.15947952,2.95865334,5.5843043,8.0613717,6.92357057,4.76058369,8.03922797,8.41065468,15.95577468,18.98643646,11.37065198,10.54285309,12.5482835,17.46014679,12.51253005,16.04737792,11.91665005,7.94541028,16.43950425,6.94311479,3.36986721,4.97424213,1.33325153,1.88797012,2.00147106
5,"Managers-Managers nfd-Full time-Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47271579,NA,0.13360526,0.23287507,0.50410747,0.07793085,0.66889343,0.32484935,0.59112794,0.36945779,0.72554941,0.10125285,0.17403527,3.77765325,5.10055007,8.63279051,15.75103861,19.92763958,32.30181437,19.08214441,11.2885279,8.66512227,12.76182119,11.46028737,9.94440307,8.77187021,9.07568868,9.80290062,14.83179056,11.52362927,8.02910793,9.09832552,10.85427235,13.21349488,15.64312545,19.64024093,24.65240283,14.2563643,22.16315415,7.4379162,8.23512951,7.99016166,11.23812851,10.37766623,15.14703922,12.6365072,11.43527246,11.12772434,6.19111169,9.41640953,25.47712074,32.99966967,17.78716955,20.03622321,32.09886363,32.24965439,41.90385141,40.7031649,30.56431156,26.17458331,39.14594229,33.12254667,32.66448607,32.68165604,22.07954951,39.329965,21.3273004,15.08108857,12.55186353,2.43466751,4.16546577,2.71055963
5,"Managers-Managers nfd-Part time-Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27939802,NA,NA,0,NA,0.15553858,0,0,0,0,0.35314042,0.40314135,1.87227566,1.57217175,4.4767698,3.2147768,0.30099889,0.24389614,1.23540004,1.26485676,1.0953253,1.33978937,3.01354509,2.17298913,1.20416584,0.99131033,0.28335298,0.412443,0.64850067,2.25373514,1.01904007,2.58945757,1.68500494,2.07155785,2.1187918,0.67717899,0.19594203,1.49713561,2.4082594,1.39023176,2.97802789,0.43080368,0.4692231,0,0.24050746,1.55426515,3.78530353,3.8429367,1.75674869,3.78536325,3.92672329,3.68582405,1.8600931,3.32663307,2.16022955,2.7200569,4.24642932,2.634888,6.63023065,2.66432651,3.85235669,7.22869972,5.69214509,2.11795224,1.50652005,0.23276686,0.44683308,0.38236161
5,"Managers-Managers nfd-Part time-Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.29633717,0,0,0,0,0,0,0.13196258,0.36616596,0.12827033,0.86373395,1.06806245,1.4869573,1.76810535,1.24278248,1.25472847,1.42958094,1.92682725,1.26492528,1.12742531,0.85089408,0.8455967,0.6512756,0.54934161,1.67900733,1.22277714,0.97200624,1.45652522,1.02090716,1.21104856,1.20816254,1.19125113,1.75904198,1.90578043,1.36097772,0.8879287,0.35477935,0.23132988,1.33886491,0.68505454,0.87960957,0.575713,0.41374173,1.03668972,0.29589695,3.9566155,4.1965867,1.23228767,1.04953834,2.21652809,1.90277785,4.46979428,1.48323219,3.35783404,1.83733931,2.5875298,3.18897145,7.26135015,2.01549252,1.61336731,7.46036522,3.14405078,2.71343501,0.22251534,0.46993633,0.62507555,0
5,"Managers-Specialist Managers-Full time-Females",33.92870626,30.30830289,32.26116067,33.70524527,34.62861222,33.11945037,38.56599299,36.36536825,35.16012509,39.15322093,36.67113223,38.73122852,37.73205895,44.71260381,44.43403842,43.00820142,47.55648561,48.1383952,43.29738408,46.75851015,46.85662121,46.98707418,45.44837809,47.76722134,50.59597521,50.24628942,50.77287177,56.51343185,50.71367891,56.10891015,54.81647669,46.46259562,53.18974072,55.67933309,53.3685362,53.54149582,55.90615143,66.01352474,63.93627305,61.83409296,61.85329703,58.96297806,64.71077885,60.33932065,60.37239135,62.59156224,65.42491341,63.87444215,59.90394794,65.48394451,65.5617371,69.47137551,62.81274694,65.253605,68.2178854,67.6045834,77.188244,75.35202543,83.98361895,92.265839,99.80604506,94.1221734,94.41219284,92.78160716,93.3961471,83.98735446,93.6472036,90.3765602,89.05590019,103.23609526,103.51650887,92.67807489,112.67586866,120.01718691,124.269539,123.57906381,132.27752618,134.86313752,142.18572713,136.9506018,135.10614658,130.87946238,135.39102399,137.99598551,148.67711697,155.31605633,155.50508872,168.20217378,169.90837041,162.19686267,146.83634848,161.76466463,155.47775964,179.2264222,161.3237642,169.28843364,155.78948947,153.08225664,166.73318499,167.92190328,173.22479505,169.68844118,174.1391586,170.11522786,166.37483199,171.08218564,169.77452754,184.785486,178.55815419,163.9684492,175.67179691,177.61739265,193.4943492,186.37538794,193.38717454,194.35019461,200.4571462,184.6545475,193.27468797,188.17470819,184.98441727,195.70706866,205.24900499,215.43428584,214.88533549,216.41314885,209.15951403,225.43012217
5,"Managers-Specialist Managers-Full time-Males",209.058687,212.62457469,211.65590121,221.97149105,219.65047346,224.0781149,223.62114239,229.48981701,236.96379485,240.82964016,230.33401876,224.02571189,235.21795064,245.55438907,253.44659638,250.11038377,248.85963948,242.4881152,249.49633049,251.68901951,243.91995242,243.61842363,230.02839399,245.68257506,256.01088193,238.37975119,240.6298534,247.65943208,260.51574134,251.66220583,250.69990899,261.54358323,260.05882787,250.50927703,241.32825814,253.94969866,257.40805009,264.32249737,271.8268161,265.25219611,270.48921882,263.07822669,257.919159,261.7222701,257.98152071,274.1119546,261.13891219,279.69897389,288.3095248,285.89582034,273.60165877,275.92222546,278.66855827,273.95243886,280.96493209,278.45053299,281.93364599,287.50551834,290.50369722,316.62829762,305.80000501,317.46486469,315.83530408,306.84763596,307.37911596,319.54780556,319.57767335,314.63347641,319.59450462,319.09765589,334.39533643,334.5317311,354.98999554,352.141215,353.35030229,341.80617781,359.42326088,365.50171761,384.47091948,376.43294023,374.43822504,376.4852073,384.99543842,392.0687221,390.01590492,394.63158531,400.51911362,405.43493639,406.21182263,370.55212906,387.16682084,396.02938224,419.43317197,423.10707376,423.19601771,444.74416018,431.57573957,417.5137785,406.84186437,421.74672351,425.90019026,431.12393201,430.85173523,416.66910805,416.44173534,420.271644,422.47236432,440.4127074,433.88433445,427.78220419,432.74565133,434.73598283,453.65809261,454.19555657,459.35170152,435.21116721,417.95038413,422.74967754,462.19699234,452.05583708,452.62082189,484.95031587,470.2846501,452.56136851,451.98384672,451.13830053,471.2124591,479.76344481
5,"Managers-Specialist Managers-Part time-Females",7.59540447,7.20642202,7.21298543,8.02191528,8.52355334,6.67402448,7.94284367,7.20478894,7.91274449,7.54738887,9.75570469,8.42266685,7.87989672,9.97383052,8.74728252,10.80336687,9.69494336,9.30861659,9.73433819,11.28465249,8.98197161,10.2380694,8.46949433,10.39202569,10.1214828,13.47253679,9.23409811,10.36309804,12.3859763,12.2344155,10.23082844,8.57234447,12.22213068,12.44656784,10.5300665,11.41170752,9.91614488,11.05137797,10.59485232,9.00264794,6.59270285,8.99555978,7.67333651,8.19166601,10.15057796,8.58075729,8.2996876,10.68412708,8.12302847,8.56028818,6.39370271,8.25402859,8.51538088,8.73780274,8.32066577,10.73542096,11.15422563,11.98916717,7.34932984,10.60237357,11.92972019,10.49639814,9.02662424,10.31457685,11.6749534,14.41087467,13.61118019,13.90042352,17.36628681,14.60370017,17.28503642,17.28988218,26.05145684,27.61145269,21.36166704,25.88028198,26.10099229,26.28575651,24.71684608,29.79556476,19.8866013,27.22028274,26.05506082,30.86370518,28.56238027,36.19340556,27.83505502,32.26565596,25.23063147,31.11427302,33.67620978,33.76609966,39.26980399,36.4879798,39.44438764,37.77433575,34.34465831,32.6669502,31.59753474,32.41759347,31.68759821,43.86986569,38.86128009,42.18335942,45.70402769,40.07547125,40.52526339,40.75349462,39.18247098,39.2333143,42.28071246,40.67103366,39.62958404,36.67346786,41.40407563,39.13910413,40.11920277,47.84148051,45.55930247,47.35495038,41.58703277,50.17885195,49.7208177,46.2193893,50.27600568,50.16537132,47.27443774,55.82118437
5,"Managers-Specialist Managers-Part time-Males",4.63503374,4.62421902,3.95546061,4.26226961,5.20818759,4.08561845,4.44214974,5.09063305,4.35098819,4.68446313,4.94328733,5.44020429,4.98479982,5.65584342,5.55618295,6.23389999,4.28910517,6.73395295,7.06578108,6.66533865,6.08151229,5.75342248,6.54181602,5.55868249,7.39743578,7.02668888,6.44470401,5.86564641,7.51184652,9.67679343,9.97705034,7.95289906,7.10305442,7.08202547,7.71200025,8.43874505,9.22853357,7.64564019,7.12485206,7.62759226,3.63719913,5.40465367,6.49125671,7.54244769,6.81795297,4.78472958,8.72939546,10.2537561,11.27650093,7.25666856,8.17851063,6.86674953,5.18829618,7.98246287,5.26463613,8.15026139,7.49057995,10.54228695,8.2195181,11.13374085,8.25458114,12.47781519,11.32613996,11.01544635,8.61748298,13.83354065,12.02713186,14.40918642,9.22319746,14.15634767,11.84960884,13.78527209,14.33641706,9.99973723,12.61049566,14.0570243,13.6969967,14.55767467,16.3458587,17.88096192,12.32374916,15.18620802,13.57355944,12.32438192,15.4849808,18.52123677,14.31188009,20.95435767,15.82404477,19.50683933,16.49387519,13.17139107,18.53271887,19.55394611,20.66201052,20.99042643,18.65839679,13.84781263,17.90307617,18.90991906,16.73594873,18.59179294,19.97197862,20.98872095,20.96275236,17.31749353,16.16571192,18.62213645,19.33488679,21.50213939,16.38761356,20.61583253,21.16499218,20.69009721,18.53492624,21.40069731,20.73479332,27.52640101,18.39119076,22.60014388,25.23394033,23.03563138,27.22799589,23.74294075,26.63055653,27.59622514,31.10085992,33.03479485
